movie_index,user_index,probability,movie_rate,factor,movie_title
962,451,0.4346,3.0,1.3037,Clockwork Orange, A (1971)
1349,451,0.4346,3.0,1.3037,Deconstructing Harry (1997)
3747,451,0.4346,3.0,1.3037,Little Man Tate (1991)
1173,451,0.4346,3.0,1.3037,Waiting for Guffman (1996)
5155,451,0.4346,3.0,1.3037,Man on Fire (2004)
1456,451,0.4346,3.0,1.3037,Opposite of Sex, The (1998)
1449,451,0.4346,3.0,1.3037,Deep Impact (1998)
2752,451,0.4346,3.0,1.3037,Good Morning, Vietnam (1987)
3743,451,0.4346,3.0,1.3037,Training Day (2001)
2619,451,0.4346,3.0,1.3037,White Men Can't Jump (1992)
2351,451,0.4346,3.0,1.3037,Reds (1981)
2832,451,0.4346,3.0,1.3037,What Ever Happened to Baby Jane? (1962)
2939,451,0.4346,3.0,1.3037,Prizzi's Honor (1985)
2938,451,0.4346,3.0,1.3037,Fabulous Baker Boys, The (1989)
2363,451,0.4346,3.0,1.3037,Dirty Dozen, The (1967)
2643,451,0.4346,3.0,1.3037,Boiler Room (2000)
3884,451,0.4346,3.0,1.3037,Black Hawk Down (2001)
3883,451,0.4346,3.0,1.3037,Ali (2001)
1672,451,0.4346,3.0,1.3037,Grand Canyon (1991)
941,451,0.4346,3.0,1.3037,English Patient, The (1996)
1670,451,0.4346,3.0,1.3037,Dead Men Don't Wear Plaid (1982)
2373,451,0.4346,3.0,1.3037,Someone to Watch Over Me (1987)
1666,451,0.4346,3.0,1.3037,Swing Kids (1993)
2375,451,0.4346,3.0,1.3037,Story of Us, The (1999)
2398,451,0.4346,3.0,1.3037,Who Framed Roger Rabbit? (1988)
1660,451,0.4346,3.0,1.3037,Splash (1984)
278,451,0.4346,3.0,1.3037,Stuart Saves His Family (1995)
954,451,0.4346,3.0,1.3037,Princess Bride, The (1987)
2910,451,0.4346,3.0,1.3037,Endless Summer, The (1966)
273,451,0.4346,3.0,1.3037,Ready to Wear (Pret-A-Porter) (1994)
4495,451,0.4346,3.0,1.3037,Patch of Blue, A (1965)
3396,451,0.4346,3.0,1.3037,Cleopatra (1963)
1046,451,0.4346,3.0,1.3037,Being There (1979)
1678,451,0.4346,3.0,1.3037,Dead Zone, The (1983)
1703,451,0.4346,3.0,1.3037,Pretty in Pink (1986)
3415,451,0.4346,3.0,1.3037,Bread and Roses (2000)
904,451,0.4346,3.0,1.3037,Abyss, The (1989)
3417,451,0.4346,3.0,1.3037,Startup.com (2001)
3420,451,0.4346,3.0,1.3037,Moulin Rouge (2001)
911,451,0.4346,3.0,1.3037,Private Benjamin (1980)
2348,451,0.4346,3.0,1.3037,Hairspray (1988)
1686,451,0.4346,3.0,1.3037,Snake Eyes (1998)
1685,451,0.4346,3.0,1.3037,Ever After: A Cinderella Story (1998)
1681,451,0.4346,3.0,1.3037,Cujo (1983)
307,451,0.4346,3.0,1.3037,Muriel's Wedding (1994)
2940,451,0.4346,3.0,1.3037,Flatliners (1990)
2338,451,0.4346,3.0,1.3037,Total Recall (1990)
3862,451,0.4346,3.0,1.3037,Royal Tenenbaums, The (2001)
6218,451,0.4346,3.0,1.3037,Proof (2005)
2884,451,0.4346,3.0,1.3037,Honeymoon in Vegas (1992)
5193,451,0.4346,3.0,1.3037,Oklahoma! (1955)
219,451,0.4346,3.0,1.3037,Heavenly Creatures (1994)
2861,451,0.4346,3.0,1.3037,I Dreamed of Africa (2000)
2469,451,0.4346,3.0,1.3037,Moonstruck (1987)
209,451,0.4346,3.0,1.3037,Forget Paris (1995)
207,451,0.4346,3.0,1.3037,Ed Wood (1994)
1625,451,0.4346,3.0,1.3037,Purple Rose of Cairo, The (1985)
2490,451,0.4346,3.0,1.3037,Natural, The (1984)
899,451,0.4346,3.0,1.3037,People vs. Larry Flynt, The (1996)
4267,451,0.4346,3.0,1.3037,Auto Focus (2002)
263,451,0.4346,3.0,1.3037,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
345,451,0.4346,3.0,1.3037,When a Man Loves a Woman (1994)
3442,451,0.4346,3.0,1.3037,Swordfish (2001)
3443,451,0.4346,3.0,1.3037,Anniversary Party, The (2001)
970,451,0.4346,3.0,1.3037,Alien (1979)
2893,451,0.4346,3.0,1.3037,Mission: Impossible II (2000)
253,451,0.4346,3.0,1.3037,Nobody's Fool (1994)
252,451,0.4346,3.0,1.3037,Murder in the First (1995)
978,451,0.4346,3.0,1.3037,Full Metal Jacket (1987)
4275,451,0.4346,3.0,1.3037,Saturday Night Fever (1977)
2425,451,0.4346,3.0,1.3037,Drugstore Cowboy (1989)
3889,451,0.4346,3.0,1.3037,Shipping News, The (2001)
1675,451,0.4346,3.0,1.3037,Indiana Jones and the Temple of Doom (1984)
344,451,0.4346,3.0,1.3037,True Lies (1994)
6150,451,0.4346,3.0,1.3037,Sisterhood of the Traveling Pants, The (2005)
870,451,0.4346,3.0,1.3037,Fish Called Wanda, A (1988)
872,451,0.4346,3.0,1.3037,Victor/Victoria (1982)
1219,451,0.4346,3.0,1.3037,Austin Powers: International Man of Mystery (1997)
340,451,0.4346,3.0,1.3037,River Wild, The (1994)
3398,451,0.4346,3.0,1.3037,Lost in America (1985)
877,451,0.4346,3.0,1.3037,Dial M for Murder (1954)
339,451,0.4346,3.0,1.3037,Safe Passage (1994)
1715,451,0.4346,3.0,1.3037,Rosemary's Baby (1968)
883,451,0.4346,3.0,1.3037,Basic Instinct (1992)
4258,451,0.4346,3.0,1.3037,White Oleander (2002)
2965,451,0.4346,3.0,1.3037,Soapdish (1991)
53,451,0.4346,3.0,1.3037,Home for the Holidays (1995)
1766,451,0.4346,3.0,1.3037,Without Limits (1998)
2684,451,0.4346,3.0,1.3037,Defending Your Life (1991)
1927,451,0.4346,3.0,1.3037,Heartburn (1986)
482,451,0.4346,3.0,1.3037,Six Degrees of Separation (1993)
4425,451,0.4346,3.0,1.3037,Confessions of a Dangerous Mind (2002)
1905,451,0.4346,3.0,1.3037,Rushmore (1998)
2114,451,0.4346,3.0,1.3037,Superman (1978)
2169,451,0.4346,3.0,1.3037,Eyes Wide Shut (1999)
3264,451,0.4346,3.0,1.3037,Baby Boom (1987)
2165,451,0.4346,3.0,1.3037,Arlington Road (1999)
5992,451,0.4346,3.0,1.3037,Aviator, The (2004)
3251,451,0.4346,3.0,1.3037,Pledge, The (2001)
3197,451,0.4346,3.0,1.3037,Quills (2000)
2160,451,0.4346,3.0,1.3037,South Park: Bigger, Longer and Uncut (1999)
693,451,0.4346,3.0,1.3037,Tin Cup (1996)
4,451,0.4346,3.0,1.3037,Father of the Bride Part II (1995)
1929,451,0.4346,3.0,1.3037,Extremities (1986)
1257,451,0.4346,3.0,1.3037,Contact (1997)
2719,451,0.4346,3.0,1.3037,Erin Brockovich (2000)
1306,451,0.4346,3.0,1.3037,Indian Summer (a.k.a. Alive & Kicking) (1996)
21,451,0.4346,3.0,1.3037,Copycat (1995)
3686,451,0.4346,3.0,1.3037,Chocolat (1988)
1266,451,0.4346,3.0,1.3037,In the Company of Men (1997)
1297,451,0.4346,3.0,1.3037,MatchMaker, The (1997)
1354,451,0.4346,3.0,1.3037,Midnight in the Garden of Good and Evil (1997)
17,451,0.4346,3.0,1.3037,Four Rooms (1995)
1290,451,0.4346,3.0,1.3037,Kiss the Girls (1997)
675,451,0.4346,3.0,1.3037,Ransom (1996)
645,451,0.4346,3.0,1.3037,Stealing Beauty (1996)
673,451,0.4346,3.0,1.3037,First Wives Club, The (1996)
2150,451,0.4346,3.0,1.3037,General's Daughter, The (1999)
3092,451,0.4346,3.0,1.3037,Naked Gun: From the Files of Police Squad!, The (1988)
3215,451,0.4346,3.0,1.3037,Chocolat (2000)
4823,451,0.4346,3.0,1.3037,Sleeping with the Enemy (1991)
650,451,0.4346,3.0,1.3037,Eraser (1996)
4161,451,0.4346,3.0,1.3037,Austin Powers in Goldmember (2002)
1942,451,0.4346,3.0,1.3037,Civil Action, A (1998)
1941,451,0.4346,3.0,1.3037,Stepmom (1998)
5997,451,0.4346,3.0,1.3037,Meet the Fockers (2004)
689,451,0.4346,3.0,1.3037,Spitfire Grill, The (1996)
519,451,0.4346,3.0,1.3037,Home Alone (1990)
4926,451,0.4346,3.0,1.3037,Kindergarten Cop (1990)
2005,451,0.4346,3.0,1.3037,200 Cigarettes (1999)
2147,451,0.4346,3.0,1.3037,Austin Powers: The Spy Who Shagged Me (1999)
3219,451,0.4346,3.0,1.3037,What Women Want (2000)
3220,451,0.4346,3.0,1.3037,Finding Forrester (2000)
2004,451,0.4346,3.0,1.3037,Office Space (1999)
453,451,0.4346,3.0,1.3037,Perfect World, A (1993)
1422,451,0.4346,3.0,1.3037,City of Angels (1998)
3221,451,0.4346,3.0,1.3037,Gift, The (2000)
4051,451,0.4346,3.0,1.3037,Frailty (2001)
1894,451,0.4346,3.0,1.3037,Babe: Pig in the City (1998)
3224,451,0.4346,3.0,1.3037,Family Man, The (2000)
4963,451,0.4346,3.0,1.3037,Jesus Christ Superstar (1973)
6,451,0.4346,3.0,1.3037,Sabrina (1995)
1281,451,0.4346,3.0,1.3037,Hunt for Red October, The (1990)
5472,451,0.4346,3.0,1.3037,All of Me (1984)
844,451,0.4346,3.0,1.3037,That Thing You Do! (1996)
1345,451,0.4346,3.0,1.3037,Amistad (1997)
3642,451,0.4346,3.0,1.3037,America's Sweethearts (2001)
49,451,0.4346,3.0,1.3037,Mighty Aphrodite (1995)
1228,451,0.4346,3.0,1.3037,Love! Valour! Compassion! (1997)
3587,451,0.4346,3.0,1.3037,Tucker: The Man and His Dream (1988)
1201,451,0.4346,3.0,1.3037,Devil's Own, The (1997)
2831,451,0.4346,3.0,1.3037,Cabaret (1972)
2089,451,0.4346,3.0,1.3037,Winslow Boy, The (1999)
3126,451,0.4346,3.0,1.3037,Girlfight (2000)
3024,451,0.4346,3.0,1.3037,Kid, The (2000)
1800,451,0.4346,3.0,1.3037,Soldier's Daughter Never Cries, A (1998)
2299,451,0.4346,3.0,1.3037,Barefoot in the Park (1967)
2700,451,0.4346,3.0,1.3037,JFK (1991)
802,451,0.4346,3.0,1.3037,Big Night (1996)
3000,451,0.4346,3.0,1.3037,Chicken Run (2000)
5729,451,0.4346,3.0,1.3037,Mutiny on the Bounty (1962)
1776,451,0.4346,3.0,1.3037,Say Anything... (1989)
1777,451,0.4346,3.0,1.3037,My Blue Heaven (1990)
1778,451,0.4346,3.0,1.3037,Men Don't Leave (1990)
3002,451,0.4346,3.0,1.3037,Patriot, The (2000)
2090,451,0.4346,3.0,1.3037,Mildred Pierce (1945)
2072,451,0.4346,3.0,1.3037,Cookie's Fortune (1999)
1421,451,0.4346,3.0,1.3037,Spanish Prisoner, The (1997)
1195,451,0.4346,3.0,1.3037,Smilla's Sense of Snow (1997)
43,451,0.4346,3.0,1.3037,To Die For (1995)
5958,451,0.4346,3.0,1.3037,Interpreter, The (2005)
3374,451,0.4346,3.0,1.3037,Amores Perros (Love's a Bitch) (2000)
3378,451,0.4346,3.0,1.3037,Blow (2001)
1311,451,0.4346,3.0,1.3037,Playing God (1997)
1251,451,0.4346,3.0,1.3037,Face/Off (1997)
1322,451,0.4346,3.0,1.3037,Stripes (1981)
1324,451,0.4346,3.0,1.3037,Mad City (1997)
1330,451,0.4346,3.0,1.3037,Boogie Nights (1997)
26,451,0.4346,3.0,1.3037,Now and Then (1995)
1334,451,0.4346,3.0,1.3037,Sliding Doors (1998)
37,451,0.4346,3.0,1.3037,Clueless (1995)
1339,451,0.4346,3.0,1.3037,Red Corner (1997)
5993,451,0.4346,3.0,1.3037,Phantom of the Opera, The (2004)
2159,451,0.4346,3.0,1.3037,Arachnophobia (1990)
3110,451,0.4346,3.0,1.3037,Nurse Betty (2000)
1934,451,0.4346,3.0,1.3037,You've Got Mail (1998)
586,451,0.4346,3.0,1.3037,Mrs. Winterbourne (1996)
4063,451,0.4346,3.0,1.3037,Three Men and a Baby (1987)
2286,451,0.4346,3.0,1.3037,I Saw What You Did (1965)
4886,451,0.4346,3.0,1.3037,My Architect: A Son's Journey (2003)
4884,451,0.4346,3.0,1.3037,Love Actually (2003)
2980,451,0.4346,3.0,1.3037,One False Move (1992)
3376,451,0.4346,3.0,1.3037,Gleaners & I, The (Les glaneurs et la glaneuse) (2000)
1797,451,0.4346,3.0,1.3037,One True Thing (1998)
3335,451,0.4346,3.0,1.3037,Fortune Cookie, The (1966)
2999,451,0.4346,3.0,1.3037,Jesus' Son (1999)
1016,451,0.4346,3.0,1.3037,Great Escape, The (1963)
2760,451,0.4346,3.0,1.3037,Waking the Dead (2000)
1020,451,0.4346,3.0,1.3037,Unforgiven (1992)
2795,451,0.4346,3.0,1.3037,Murphy's Romance (1985)
1486,451,0.4346,3.0,1.3037,There's Something About Mary (1998)
3539,451,0.4346,3.0,1.3037,Colors (1988)
1148,451,0.4346,3.0,1.3037,Mother (1996)
1522,451,0.4346,3.0,1.3037,Last Emperor, The (1987)
83,451,0.4346,3.0,1.3037,Nick of Time (1995)
1142,451,0.4346,3.0,1.3037,Scream (1996)
1506,451,0.4346,3.0,1.3037,From Here to Eternity (1953)
1138,451,0.4346,3.0,1.3037,Ghosts of Mississippi (1996)
2609,451,0.4346,3.0,1.3037,Wayne's World (1992)
3778,451,0.4346,3.0,1.3037,Competition, The (1980)
2606,451,0.4346,3.0,1.3037,Alive (1993)
1144,451,0.4346,3.0,1.3037,Michael (1996)
3765,451,0.4346,3.0,1.3037,Hearts in Atlantis (2001)
3798,451,0.4346,3.0,1.3037,K-PAX (2001)
1025,451,0.4346,3.0,1.3037,Fried Green Tomatoes (1991)
1484,451,0.4346,3.0,1.3037,Pi (1998)
3766,451,0.4346,3.0,1.3037,Zoolander (2001)
2612,451,0.4346,3.0,1.3037,Patriot Games (1992)
1124,451,0.4346,3.0,1.3037,Under Siege (1992)
108,451,0.4346,3.0,1.3037,Steal Big, Steal Little (1995)
1516,451,0.4346,3.0,1.3037,Rocky (1976)
3788,451,0.4346,3.0,1.3037,Dirty Harry (1971)
4398,451,0.4346,3.0,1.3037,Gangs of New York (2002)
1512,451,0.4346,3.0,1.3037,In the Heat of the Night (1967)
2581,451,0.4346,3.0,1.3037,Fast Times at Ridgemont High (1982)
103,451,0.4346,3.0,1.3037,Before and After (1996)
2605,451,0.4346,3.0,1.3037,Hand That Rocks the Cradle, The (1992)
2588,451,0.4346,3.0,1.3037,Pacific Heights (1990)
2775,451,0.4346,3.0,1.3037,Jacob's Ladder (1990)
2600,451,0.4346,3.0,1.3037,Goodbye Girl, The (1977)
1130,451,0.4346,3.0,1.3037,Citizen Ruth (1996)
92,451,0.4346,3.0,1.3037,City Hall (1996)
1133,451,0.4346,3.0,1.3037,Tin Men (1987)
2834,451,0.4346,3.0,1.3037,Auntie Mame (1958)
1615,451,0.4346,3.0,1.3037,Honey, I Shrunk the Kids (1989)
6087,451,0.4346,3.0,1.3037,Panic in the Streets (1950)
2799,451,0.4346,3.0,1.3037,No Way Out (1987)
1565,451,0.4346,3.0,1.3037,Gremlins (1984)
2266,451,0.4346,3.0,1.3037,Muse, The (1999)
2058,451,0.4346,3.0,1.3037,EDtv (1999)
5096,451,0.4346,3.0,1.3037,The Diary of Anne Frank (1959)
2547,451,0.4346,3.0,1.3037,Easy Rider (1969)
1562,451,0.4346,3.0,1.3037,Lethal Weapon (1987)
4557,451,0.4346,3.0,1.3037,Phone Booth (2002)
3826,451,0.4346,3.0,1.3037,Cheap Detective, The (1978)
1101,451,0.4346,3.0,1.3037,Shine (1996)
1525,451,0.4346,3.0,1.3037,Take the Money and Run (1969)
2552,451,0.4346,3.0,1.3037,Galaxy Quest (1999)
4566,451,0.4346,3.0,1.3037,Mighty Wind, A (2003)
2564,451,0.4346,3.0,1.3037,My Dog Skip (1999)
5557,451,0.4346,3.0,1.3037,Bill Cosby, Himself (1983)
147,451,0.4346,3.0,1.3037,First Knight (1995)
1573,451,0.4346,3.0,1.3037,Back to the Future Part II (1989)
2255,451,0.4346,3.0,1.3037,In Too Deep (1999)
3836,451,0.4346,3.0,1.3037,Gauntlet, The (1977)
831,451,0.4346,3.0,1.3037,Robin Hood: Prince of Thieves (1991)
2264,451,0.4346,3.0,1.3037,Astronaut's Wife, The (1999)
5954,451,0.4346,3.0,1.3037,Spanglish (2004)
123,451,0.4346,3.0,1.3037,Brothers McMullen, The (1995)
1606,451,0.4346,3.0,1.3037,Far Off Place, A (1993)
1021,451,0.4346,3.0,1.3037,Manchurian Candidate, The (1962)
2822,451,0.4346,3.0,1.3037,28 Days (2000)
1721,451,0.4346,3.0,1.3037,Return to Paradise (1998)
1587,451,0.4346,3.0,1.3037,Lolita (1997)
4582,451,0.4346,3.0,1.3037,Identity (2003)
1584,451,0.4346,3.0,1.3037,Last Temptation of Christ, The (1988)
2808,451,0.4346,3.0,1.3037,Me Myself I (2000)
2807,451,0.4346,3.0,1.3037,Rules of Engagement (2000)
1066,451,0.4346,3.0,1.3037,American Werewolf in London, An (1981)
2576,451,0.4346,3.0,1.3037,Boys from Brazil, The (1978)
1574,451,0.4346,3.0,1.3037,Back to the Future Part III (1990)
5565,451,0.4346,3.0,1.3037,Alice Doesn't Live Here Anymore (1974)
3201,451,0.4346,3.0,1.3037,Proof of Life (2000)
3045,451,0.4346,3.0,1.3037,What About Bob? (1991)
599,451,0.4346,3.0,1.3037,Truth About Cats & Dogs, The (1996)
598,451,0.4346,3.0,1.3037,Mulholland Falls (1996)
2037,451,0.4346,3.0,1.3037,Cruel Intentions (1999)
2038,451,0.4346,3.0,1.3037,Lock, Stock & Two Smoking Barrels (1998)
2040,451,0.4346,3.0,1.3037,Deep End of the Ocean, The (1999)
2218,451,0.4346,3.0,1.3037,Bowfinger (1999)
3160,451,0.4346,3.0,1.3037,Contender, The (2000)
4900,451,0.4346,3.0,1.3037,Desk Set (1957)
404,451,0.4346,3.0,1.3037,Free Willy (1993)
3158,451,0.4346,3.0,1.3037,Tigerland (2000)
419,451,0.4346,3.0,1.3037,Hudsucker Proxy, The (1994)
754,451,0.4346,3.0,1.3037,Father of the Bride (1950)
2210,451,0.4346,3.0,1.3037,Dick (1999)
2024,451,0.4346,3.0,1.3037,Westworld (1973)
766,451,0.4346,3.0,1.3037,To Be or Not to Be (1942)
3048,451,0.4346,3.0,1.3037,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)
2035,451,0.4346,3.0,1.3037,Analyze This (1999)
4185,451,0.4346,3.0,1.3037,One Hour Photo (2002)
480,451,0.4346,3.0,1.3037,Simple Twist of Fate, A (1994)
479,451,0.4346,3.0,1.3037,Short Cuts (1993)
3236,451,0.4346,3.0,1.3037,House of Games (1987)
2155,451,0.4346,3.0,1.3037,Trekkies (1997)
4050,451,0.4346,3.0,1.3037,Changing Lanes (2002)
4109,451,0.4346,3.0,1.3037,Last Waltz, The (1978)
3279,451,0.4346,3.0,1.3037,Empire of the Sun (1987)
3049,451,0.4346,3.0,1.3037,Interiors (1978)
5024,451,0.4346,3.0,1.3037,Girl with a Pearl Earring (2003)
1847,451,0.4346,3.0,1.3037,Siege, The (1998)
1846,451,0.4346,3.0,1.3037,Gods and Monsters (1998)
5027,451,0.4346,3.0,1.3037,Mona Lisa Smile (2003)
4064,451,0.4346,3.0,1.3037,Three Men and a Little Lady (1990)
416,451,0.4346,3.0,1.3037,Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)
4923,451,0.4346,3.0,1.3037,Invasion of the Body Snatchers (1978)
617,451,0.4346,3.0,1.3037,Twister (1996)
445,451,0.4346,3.0,1.3037,Mr. Jones (1993)
1864,451,0.4346,3.0,1.3037,Enemy of the State (1998)
5188,451,0.4346,3.0,1.3037,Woman of the Year (1942)
2868,451,0.4346,3.0,1.3037,Mr. Mom (1983)
224,451,0.4346,3.0,1.3037,I.Q. (1994)
2463,451,0.4346,3.0,1.3037,Tora! Tora! Tora! (1970)
2489,451,0.4346,3.0,1.3037,Shop Around the Corner, The (1940)
742,451,0.4346,3.0,1.3037,My Favorite Year (1982)
2202,451,0.4346,3.0,1.3037,Radio Days (1987)
2447,451,0.4346,3.0,1.3037,Dead Again (1991)
2204,451,0.4346,3.0,1.3037,Outrageous Fortune (1987)
529,451,0.4346,3.0,1.3037,Pretty Woman (1990)
1857,451,0.4346,3.0,1.3037,Stepford Wives, The (1975)
4141,451,0.4346,3.0,1.3037,Sunshine State (2002)
1627,451,0.4346,3.0,1.3037,Doctor Zhivago (1965)
1845,451,0.4346,3.0,1.3037,Living Out Loud (1998)
998,451,0.4346,3.0,1.3037,Manhattan (1979)
238,451,0.4346,3.0,1.3037,Legends of the Fall (1994)
2181,451,0.4346,3.0,1.3037,Runaway Bride (1999)
720,451,0.4346,3.0,1.3037,Singin' in the Rain (1952)
615,451,0.4346,3.0,1.3037,Rock, The (1996)
727,451,0.4346,3.0,1.3037,Gaslight (1944)
4088,451,0.4346,3.0,1.3037,Cactus Flower (1969)
612,451,0.4346,3.0,1.3037,Last Dance (1996)
441,451,0.4346,3.0,1.3037,Executive Decision (1996)
732,451,0.4346,3.0,1.3037,Charade (1963)
440,451,0.4346,3.0,1.3037,Menace II Society (1993)
2442,451,0.4346,3.0,1.3037,Trading Places (1983)
438,451,0.4346,3.0,1.3037,Man Without a Face, The (1993)
437,451,0.4346,3.0,1.3037,Malice (1993)
3062,451,0.4346,3.0,1.3037,Saving Grace (2000)
740,451,0.4346,3.0,1.3037,Wizard of Oz, The (1939)
2453,451,0.4346,3.0,1.3037,Dogma (1999)
233,451,0.4346,3.0,1.3037,Little Women (1994)
2806,451,0.4346,3.0,1.3037,Return to Me (2000)
5600,451,0.4346,3.0,1.3037,Shall We Dance? (2004)
1465,451,0.4346,3.0,1.3037,Cousin Bette (1998)
2498,451,0.4346,3.0,1.3037,Come See the Paradise (1990)
80,451,0.4346,3.0,1.3037,White Squall (1996)
1480,451,0.4346,3.0,1.3037,Armageddon (1998)
1089,451,0.4346,3.0,1.3037,Carrie (1976)
143,451,0.4346,3.0,1.3037,Devil in a Blue Dress (1995)
4371,451,0.4346,3.0,1.3037,Adaptation (2002)
3511,451,0.4346,3.0,1.3037,Legally Blonde (2001)
140,451,0.4346,3.0,1.3037,Crimson Tide (1995)
1478,451,0.4346,3.0,1.3037,Smoke Signals (1998)
1041,451,0.4346,3.0,1.3037,Ben-Hur (1959)
1039,451,0.4346,3.0,1.3037,Heathers (1989)
1022,451,0.4346,3.0,1.3037,Pump Up the Volume (1990)
221,451,0.4346,3.0,1.3037,Immortal Beloved (1994)
2492,451,0.4346,3.0,1.3037,River Runs Through It, A (1992)
184,451,0.4346,3.0,1.3037,Waterworld (1995)
1619,451,0.4346,3.0,1.3037,Negotiator, The (1998)
179,451,0.4346,3.0,1.3037,To Wong Foo, Thanks for Everything! Julie Newmar (1995)
2506,451,0.4346,3.0,1.3037,Toy Story 2 (1999)
3463,451,0.4346,3.0,1.3037,Crazy/Beautiful (2001)
183,451,0.4346,3.0,1.3037,Walk in the Clouds, A (1995)
3847,451,0.4346,3.0,1.3037,Ocean's Eleven (2001)
3462,451,0.4346,3.0,1.3037,Baby Boy (2001)
7710,467,0.2607,5.0,1.3036,Goat, The (1921)
7714,467,0.2607,5.0,1.3036,Play House, The (1921)
7717,467,0.2607,5.0,1.3036,Cops (1922)
7194,467,0.2607,5.0,1.3036,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971)
6787,302,0.2863,4.5,1.2886,Into the Wild (2007)
7527,302,0.2863,4.5,1.2886,Cosmos (1980)
7275,302,0.2863,4.5,1.2886,Roots (1977)
5110,606,0.2828,4.5,1.2724,Hidalgo (2004)
5537,460,0.361,3.5,1.2637,Village, The (2004)
1464,460,0.361,3.5,1.2637,Can't Hardly Wait (1998)
4587,460,0.361,3.5,1.2637,X2: X-Men United (2003)
6216,460,0.361,3.5,1.2637,Transporter 2 (2005)
3256,460,0.361,3.5,1.2637,I'm Gonna Git You Sucka (1988)
4230,460,0.361,3.5,1.2637,Secretary (2002)
3212,460,0.361,3.5,1.2637,Brewster's Millions (1985)
6313,460,0.361,3.5,1.2637,Matador, The (2005)
4939,460,0.361,3.5,1.2637,Battle Royale (Batoru rowaiaru) (2000)
3910,460,0.361,3.5,1.2637,48 Hrs. (1982)
6383,460,0.361,3.5,1.2637,V for Vendetta (2006)
498,460,0.361,3.5,1.2637,True Romance (1993)
4909,460,0.361,3.5,1.2637,Jane Eyre (1944)
6291,460,0.361,3.5,1.2637,Pride & Prejudice (2005)
4991,460,0.361,3.5,1.2637,Hero (Ying xiong) (2002)
4322,460,0.361,3.5,1.2637,8 Mile (2002)
3112,460,0.361,3.5,1.2637,Way of the Gun, The (2000)
288,460,0.361,3.5,1.2637,Swimming with Sharks (1995)
6152,460,0.361,3.5,1.2637,Mr. & Mrs. Smith (2005)
6172,460,0.361,3.5,1.2637,War of the Worlds (2005)
5134,460,0.361,3.5,1.2637,Hellboy (2004)
6238,460,0.361,3.5,1.2637,History of Violence, A (2005)
4844,460,0.361,3.5,1.2637,Ninja Scroll (Jûbei ninpûchô) (1995)
4567,653,0.3156,4.0,1.2624,Holes (2003)
6281,653,0.3156,4.0,1.2624,Jarhead (2005)
4945,653,0.3156,4.0,1.2624,Quick Change (1990)
3393,653,0.3156,4.0,1.2624,Mummy Returns, The (2001)
5989,653,0.3156,4.0,1.2624,Charlie and the Chocolate Factory (2005)
5179,653,0.3156,4.0,1.2624,You Only Live Twice (1967)
4251,653,0.3156,4.0,1.2624,Strange Brew (1983)
3290,653,0.3156,4.0,1.2624,Innerspace (1987)
5598,653,0.3156,4.0,1.2624,Primer (2004)
5078,653,0.3156,4.0,1.2624,The Butterfly Effect (2004)
98,653,0.3156,4.0,1.2624,Muppet Treasure Island (1996)
5163,653,0.3156,4.0,1.2624,Troy (2004)
151,653,0.3156,4.0,1.2624,Johnny Mnemonic (1995)
6387,653,0.3156,4.0,1.2624,Inside Man (2006)
3581,653,0.3156,4.0,1.2624,Short Circuit (1986)
5867,653,0.3156,4.0,1.2624,Fortress (1992)
6198,653,0.3156,4.0,1.2624,Junebug (2005)
6381,653,0.3156,4.0,1.2624,Ice Age 2: The Meltdown (2006)
6236,653,0.3156,4.0,1.2624,Corpse Bride (2005)
6182,653,0.3156,4.0,1.2624,Island, The (2005)
6200,653,0.3156,4.0,1.2624,Skeleton Key, The (2005)
1437,14,0.2516,5.0,1.2582,Taste of Cherry (Ta'm e guilass) (1997)
7801,14,0.2516,5.0,1.2582,Incendies (2010)
3416,14,0.2516,5.0,1.2582,King Is Alive, The (2000)
3926,14,0.2516,5.0,1.2582,Maelström (2000)
7888,14,0.2516,5.0,1.2582,Moneyball (2011)
8343,14,0.2516,5.0,1.2582,Pacific Rim (2013)
5826,14,0.2516,5.0,1.2582,Decalogue, The (Dekalog) (1989)
3708,14,0.2516,5.0,1.2582,Innocence (2000)
8700,14,0.2516,5.0,1.2582,Nightcrawler (2014)
4367,14,0.2516,5.0,1.2582,Last Seduction, The (1994)
6603,504,0.3145,4.0,1.258,Miss Potter (2006)
5683,504,0.3145,4.0,1.258,Holiday (1938)
6793,504,0.3145,4.0,1.258,Darjeeling Limited, The (2007)
3820,310,0.3542,3.5,1.2396,Funny Girl (1968)
4937,310,0.3542,3.5,1.2396,Presumed Innocent (1990)
5202,310,0.3542,3.5,1.2396,Babylon 5: In the Beginning (1998)
5061,310,0.3542,3.5,1.2396,I Was a Male War Bride (1949)
5075,310,0.3542,3.5,1.2396,Chitty Chitty Bang Bang (1968)
3855,310,0.3542,3.5,1.2396,Owl and the Pussycat, The (1970)
5302,310,0.3542,3.5,1.2396,Bridge Too Far, A (1977)
5041,310,0.3542,3.5,1.2396,Great Gatsby, The (1974)
5440,310,0.3542,3.5,1.2396,High and the Mighty, The (1954)
4986,310,0.3542,3.5,1.2396,Send Me No Flowers (1964)
